id1,id2,Length,Loading,Cost,Geom
23092.0,23108.0,0.475,0.043,4747.6412675655,"MULTILINESTRING ((-148338.7200384687 3186025.293815181, -148363.4995690512 3186050.589597158), (-148363.4995690512 3186050.589597158, -148396.3841948278 3186089.792487719), (-148396.3841948278 3186089.792487719, -148449.8000269538 3186119.800426384), (-148449.8000269538 3186119.800426384, -148473.3321578637 3186186.114190119), (-148473.3321578637 3186186.114190119, -148497.1550530009 3186206.73036853), (-148497.1550530009 3186206.73036853, -148517.068604547 3186235.168528062), (-148517.068604547 3186235.168528062, -148541.730394046 3186275.71920673), (-148541.730394046 3186275.71920673, -148559.8545791587 3186312.69388608), (-148559.8545791587 3186312.69388608, -148581.0947906762 3186360.32998069), (-148581.0947906762 3186360.32998069, -148616.9533949956 3186390.635359493))"
23030.0,23092.0,0.585,0.075,5851.984857139872,"MULTILINESTRING ((-147886.8799269385 3185738.652326059, -147856.239461837 3185710.943702927), (-147886.8799269385 3185738.652326059, -147920.5298529282 3185750.156678874), (-147920.5298529282 3185750.156678874, -147961.0487723247 3185767.613695001), (-147961.0487723247 3185767.613695001, -147995.4821597454 3185789.683216703), (-147995.4821597454 3185789.683216703, -148035.1024338143 3185814.790282829), (-148035.1024338143 3185814.790282829, -148063.0805506117 3185840.580679066), (-148063.0805506117 3185840.580679066, -148095.434208563 3185880.951091492), (-148095.434208563 3185880.951091492, -148117.7664683196 3185902.135033553), (-148117.7664683196 3185902.135033553, -148142.1628357204 3185924.598188511), (-148142.1628357204 3185924.598188511, -148176.745789252 3185950.195920726), (-148176.745789252 3185950.195920726, -148228.4147996205 3185977.109348858), (-148228.4147996205 3185977.109348858, -148266.0785745363 3185993.943459348), (-148266.0785745363 3185993.943459348, -148302.9423966051 3186003.03973057), (-148302.9423966051 3186003.03973057, -148338.7200384687 3186025.293815181))"
28178.0,22879.0,0.23,0.381,2302.2331607854885,"MULTILINESTRING ((-147484.2490739325 3186015.336679771, -147453.0506299778 3186078.536469158), (-147453.0506299778 3186078.536469158, -147446.8324213947 3186114.424194856), (-147433.9534026824 3186226.473572637, -147465.8074489941 3186146.983988914), (-147446.8324213947 3186114.424194856, -147465.8074489941 3186146.983988914))"
22929.0,28178.0,0.898,0.392,8983.891819169097,"MULTILINESTRING ((-147484.2490739325 3186015.336679771, -147484.5750974624 3185948.097395526), (-147474.6916345643 3185901.051236636, -147403.2361418629 3185599.650379704), (-147474.6916345643 3185901.051236636, -147484.5750974624 3185948.097395526), (-147403.2361418629 3185599.650379704, -147391.825114662 3185563.627739548), (-147391.825114662 3185563.627739548, -147405.0757159118 3185527.008755689), (-147405.0757159118 3185527.008755689, -147402.7730814757 3185492.919932033), (-147402.7730814757 3185492.919932033, -147394.4922629141 3185461.926204072), (-147394.4922629141 3185461.926204072, -147378.9692503504 3185425.862529328), (-147378.9692503504 3185425.862529328, -147379.5004362245 3185394.758828605), (-147379.5004362245 3185394.758828605, -147360.0990036978 3185360.26472626), (-147360.0990036978 3185360.26472626, -147311.9922826343 3185323.211539865), (-147311.9922826343 3185323.211539865, -147248.4623088771 3185313.847222912), (-147248.4623088771 3185313.847222912, -147206.7972148532 3185301.079259327), (-147206.7972148532 3185301.079259327, -147163.1929225626 3185307.223661153))"
22815.0,22822.0,0.356,0.115,3562.88751858078,"MULTILINESTRING ((-142452.7806362999 3189847.843221766, -142451.4576721559 3189912.652248703), (-142451.4576721559 3189912.652248703, -142499.2516078045 3189914.28132636), (-142499.2516078045 3189914.28132636, -142542.6228339427 3189934.16079174), (-142542.6228339427 3189934.16079174, -142563.2688224117 3189964.737230374), (-142577.5953909479 3189996.278222995, -142563.2688224117 3189964.737230374), (-142577.5953909479 3189996.278222995, -142587.5986321399 3190037.178913722), (-142587.5986321399 3190037.178913722, -142622.4678565601 3190107.65480128))"
22808.0,22815.0,0.307,0.133,3069.6540464220398,"MULTILINESTRING ((-142402.0892832509 3189567.531149994, -142380.1550935674 3189599.669061081), (-142399.7904171036 3189668.92609768, -142380.1550935674 3189599.669061081), (-142399.7904171036 3189668.92609768, -142402.469092862 3189707.641245382), (-142402.469092862 3189707.641245382, -142414.6781720491 3189740.730341598), (-142414.6781720491 3189740.730341598, -142439.9280148453 3189781.296911323), (-142439.9280148453 3189781.296911323, -142452.7155206001 3189810.202303172), (-142452.7806362999 3189847.843221766, -142452.7155206001 3189810.202303172))"
22800.0,22808.0,0.335,0.146,3351.61712536099,"MULTILINESTRING ((-142260.3467770588 3189311.492050262, -142268.7109452361 3189345.265534069), (-142268.7109452361 3189345.265534069, -142288.6649428628 3189389.425436907), (-142288.6649428628 3189389.425436907, -142321.6339482681 3189423.290039293), (-142321.6339482681 3189423.290039293, -142345.0809040231 3189444.55407202), (-142381.4128748217 3189503.527640022, -142366.0237013368 3189466.973734994), (-142381.4128748217 3189503.527640022, -142417.0519350915 3189547.325933062), (-142417.0519350915 3189547.325933062, -142402.0892832509 3189567.531149994), (-142345.0809040231 3189444.55407202, -142366.0237013368 3189466.973734994))"
22815.0,32136.0,0.151,0.018,1509.0689493566047,"MULTILINESTRING ((-142417.1197336405 3189842.533156587, -142452.7806362999 3189847.843221766), (-142417.1197336405 3189842.533156587, -142387.1197336405 3189872.533156587), (-142387.1197336405 3189872.533156587, -142387.1197336405 3189902.533156587), (-142387.1197336405 3189902.533156587, -142357.1197336405 3189932.533156587))"
22797.0,22800.0,0.131,0.177,1308.8470624978802,"MULTILINESTRING ((-142168.9955795213 3189240.968543883, -142190.4552145834 3189254.735304875), (-142190.4552145834 3189254.735304875, -142232.680868465 3189271.927455387), (-142232.680868465 3189271.927455387, -142260.3467770588 3189311.492050262))"
32238.0,32209.0,0.999,0.032,9993.309810749226,"MULTILINESTRING ((-154046.0135509645 3199254.610603529, -153956.0135509645 3199164.610603529), (-154046.0135509645 3199254.610603529, -154046.0135509645 3199314.610603529), (-154046.0135509645 3199314.610603529, -154016.0135509645 3199314.610603529), (-154016.0135509645 3199314.610603529, -153956.0135509645 3199404.610603529), (-153836.0135509645 3199314.610603529, -153956.0135509645 3199404.610603529), (-154106.0135509645 3198744.610603529, -154106.0135509645 3198774.610603529), (-154106.0135509645 3198774.610603529, -154136.0135509645 3198864.610603529), (-154136.0135509645 3198864.610603529, -154076.0135509645 3198924.610603529), (-154076.0135509645 3198924.610603529, -154076.0135509645 3199014.610603529), (-154076.0135509645 3199014.610603529, -153956.0135509645 3199074.610603529), (-153956.0135509645 3199074.610603529, -153956.0135509645 3199104.610603529), (-153956.0135509645 3199104.610603529, -153956.0135509645 3199164.610603529))"
22061.0,32292.0,0.49,0.157,4904.229179493809,"MULTILINESTRING ((-151949.1229568831 3204245.035742843, -151791.4340512986 3204462.473743303), (-151949.1229568831 3204245.035742843, -151943.9507317203 3204233.21524229), (-151791.4340512986 3204462.473743303, -151765.2293985125 3204484.016087209), (-151765.2293985125 3204484.016087209, -151769.9993962383 3204503.205003138), (-151823.9507317203 3204293.21524229, -151883.9507317203 3204293.21524229), (-151883.9507317203 3204293.21524229, -151943.9507317203 3204233.21524229))"
32351.0,21824.0,0.708,0.028,7078.071300266098,"MULTILINESTRING ((-153074.3124943481 3204311.662690861, -153053.6672328789 3204339.56273485), (-153053.6672328789 3204339.56273485, -153041.1512499516 3204371.462400962), (-153041.1512499516 3204371.462400962, -153044.1298625142 3204409.388604423), (-153044.1298625142 3204409.388604423, -153098.4564345842 3204465.525601257), (-153098.4564345842 3204465.525601257, -153119.1124474331 3204489.726951224), (-153119.1124474331 3204489.726951224, -153157.0395532049 3204523.482328671), (-153157.0395532049 3204523.482328671, -153216.1142498529 3204549.513281334), (-153216.1142498529 3204549.513281334, -153245.4731406746 3204563.108612481), (-153245.4731406746 3204563.108612481, -153243.389254177 3204592.984526743), (-153243.389254177 3204592.984526743, -153202.447927106 3204632.778020246), (-153202.447927106 3204632.778020246, -153220.4907991757 3204643.388128477), (-153370.4907991757 3204553.388128477, -153370.4907991757 3204583.388128477), (-153370.4907991757 3204583.388128477, -153370.4907991757 3204613.388128477), (-153370.4907991757 3204613.388128477, -153340.4907991757 3204613.388128477), (-153340.4907991757 3204613.388128477, -153310.4907991757 3204613.388128477), (-153310.4907991757 3204613.388128477, -153280.4907991757 3204643.388128477), (-153280.4907991757 3204643.388128477, -153250.4907991757 3204643.388128477), (-153250.4907991757 3204643.388128477, -153220.4907991757 3204643.388128477))"
32516.0,32531.0,0.688,0.062,6877.373760815333,"MULTILINESTRING ((-151148.7721395129 3212936.154313998, -151148.7721395129 3212966.154313998), (-151148.7721395129 3212936.154313998, -151118.7721395129 3212936.154313998), (-151388.7721395129 3212966.154313998, -151370.6329992386 3212947.740873194), (-151388.7721395129 3212966.154313998, -151508.7721395129 3213116.154313998), (-151148.7721395129 3212966.154313998, -151148.7721395129 3212996.154313998), (-151148.7721395129 3212996.154313998, -151172.5189302653 3213023.991688619), (-151568.7721395129 3213086.154313998, -151538.7721395129 3213086.154313998), (-151538.7721395129 3213086.154313998, -151508.7721395129 3213116.154313998), (-151172.5189302653 3213023.991688619, -151205.6734225385 3212997.872298716), (-151205.6734225385 3212997.872298716, -151247.7518858747 3212986.772256987), (-151247.7518858747 3212986.772256987, -151309.4830582327 3213009.238448479), (-151309.4830582327 3213009.238448479, -151346.2612399889 3213021.031780659), (-151346.2612399889 3213021.031780659, -151370.6329992386 3212947.740873194))"
32682.0,20130.0,0.58,1.369,5796.792627993615,"MULTILINESTRING ((-145893.2571994206 3172391.931681665, -145876.3227221062 3172419.137877303), (-145893.2571994206 3172391.931681665, -145886.5902654736 3172272.764727226), (-145817.4794103351 3172604.306995064, -145857.781190355 3172584.410539309), (-145817.4794103351 3172604.306995064, -145795.9437421414 3172647.447688494), (-145857.781190355 3172584.410539309, -145850.801226212 3172554.499773988), (-145850.801226212 3172554.499773988, -145845.6696939782 3172478.36892021), (-145845.6696939782 3172478.36892021, -145857.7330800197 3172444.205836375), (-145857.7330800197 3172444.205836375, -145876.3227221062 3172419.137877303), (-145886.5902654736 3172272.764727226, -145884.6298754402 3172241.819066616), (-145884.6298754402 3172241.819066616, -145890.1292678298 3172198.471731074), (-145890.1292678298 3172198.471731074, -145926.9671446571 3172194.519386566), (-145926.9671446571 3172194.519386566, -145964.403882219 3172204.466444899))"
32663.0,32677.0,0.792,0.185,7915.432893255071,"MULTILINESTRING ((-147295.9437421414 3172527.447688494, -147385.9437421414 3172617.447688494), (-147295.9437421414 3172527.447688494, -147295.9437421414 3172497.447688494), (-147385.9437421414 3172617.447688494, -147385.9437421414 3172677.447688494), (-147385.9437421414 3172677.447688494, -147415.9437421414 3172707.447688494), (-147715.9437421414 3172617.447688494, -147655.9437421414 3172677.447688494), (-147655.9437421414 3172677.447688494, -147595.9437421414 3172737.447688494), (-147415.9437421414 3172707.447688494, -147385.9437421414 3172737.447688494), (-147595.9437421414 3172737.447688494, -147475.9437421414 3172857.447688494), (-147385.9437421414 3172737.447688494, -147475.9437421414 3172857.447688494))"
20153.0,32663.0,0.495,0.207,4947.97145302315,"MULTILINESTRING ((-147295.9437421414 3172437.447688494, -147265.9437421414 3172467.447688494), (-147295.9437421414 3172437.447688494, -147235.9437421414 3172317.447688494), (-147265.9437421414 3172467.447688494, -147295.9437421414 3172497.447688494), (-147342.3657515471 3172133.794660837, -147235.9437421414 3172167.447688494), (-147235.9437421414 3172167.447688494, -147265.9437421414 3172227.447688494), (-147265.9437421414 3172227.447688494, -147235.9437421414 3172287.447688494), (-147235.9437421414 3172287.447688494, -147235.9437421414 3172317.447688494))"
20188.0,20486.0,0.065,0.458,646.3386164573502,"MULTILINESTRING ((-131178.7690703106 3184718.424062379, -131154.2728240463 3184719.189773433), (-131154.2728240463 3184719.189773433, -131115.5633095911 3184729.59550403))"
20646.0,20188.0,0.232,0.482,2324.09107682344,"MULTILINESTRING ((-130953.818163396 3184738.459479556, -130924.8023786548 3184742.445214316), (-130953.818163396 3184738.459479556, -130990.9230435856 3184737.813248499), (-130884.8354996862 3184750.90852371, -130924.8023786548 3184742.445214316), (-131068.8560937974 3184736.363567363, -131115.5633095911 3184729.59550403), (-131068.8560937974 3184736.363567363, -130990.9230435856 3184737.813248499))"
25531.0,26888.0,0.437,0.019,4374.71439753339,"MULTILINESTRING ((-130832.6690082428 3182871.818946874, -130834.666091344 3182874.923387882), (-130832.6690082428 3182871.818946874, -130865.745181954 3182845.983082991), (-130865.745181954 3182845.983082991, -130897.244039252 3182816.216108541), (-130897.244039252 3182816.216108541, -130913.976431734 3182779.09913104), (-130913.976431734 3182779.09913104, -130958.5479767423 3182769.201890525), (-130958.5479767423 3182769.201890525, -130991.0268479415 3182769.567561563), (-130991.0268479415 3182769.567561563, -131053.9769509223 3182772.471639291), (-131053.9769509223 3182772.471639291, -131079.3066407552 3182808.210905457), (-131079.3066407552 3182808.210905457, -131126.6137275719 3182864.175407685), (-131126.6137275719 3182864.175407685, -131144.4388857978 3182903.499805856))"
20295.0,25531.0,0.353,0.808,3533.2700703171704,"MULTILINESTRING ((-130845.8812195235 3183186.695414599, -130871.1855558971 3183105.706699837), (-130834.666091344 3182874.923387882, -130894.745263112 3182926.285648176), (-130894.745263112 3182926.285648176, -130895.5216645572 3182964.941094011), (-130895.5216645572 3182964.941094011, -130902.0678019304 3183002.198083584), (-130902.0678019304 3183002.198083584, -130888.7940229023 3183033.234372438), (-130888.7940229023 3183033.234372438, -130881.4985753107 3183072.120497485), (-130871.1855558971 3183105.706699837, -130881.4985753107 3183072.120497485))"
27700.0,20646.0,0.348,0.514,3477.1152087643404,"MULTILINESTRING ((-130589.4840994063 3184874.136667917, -130615.5474236876 3184879.906125338), (-130615.5474236876 3184879.906125338, -130647.0346234053 3184889.7609222), (-130647.0346234053 3184889.7609222, -130673.250837897 3184875.842994656), (-130673.250837897 3184875.842994656, -130697.4015942301 3184848.432067162), (-130697.4015942301 3184848.432067162, -130731.3611506945 3184811.286875594), (-130731.3611506945 3184811.286875594, -130765.1405718743 3184789.305784876), (-130765.1405718743 3184789.305784876, -130793.8278072658 3184775.438082851), (-130793.8278072658 3184775.438082851, -130821.9993846324 3184764.868358691), (-130821.9993846324 3184764.868358691, -130884.8354996862 3184750.90852371))"
20275.0,27700.0,0.67,0.569,6704.139112222352,"MULTILINESTRING ((-130589.4840994063 3184874.136667917, -130595.7679224592 3184859.063409577), (-130313.6722172155 3184313.5244065, -130296.8098147757 3184288.502207468), (-130313.6722172155 3184313.5244065, -130340.8548440088 3184354.626539035), (-130340.8548440088 3184354.626539035, -130439.945077931 3184652.871919008), (-130439.945077931 3184652.871919008, -130467.5471782693 3184703.480066394), (-130467.5471782693 3184703.480066394, -130487.9101670077 3184733.297878133), (-130487.9101670077 3184733.297878133, -130534.5039753693 3184782.689283533), (-130534.5039753693 3184782.689283533, -130557.9594401077 3184808.473300495), (-130557.9594401077 3184808.473300495, -130581.6717675929 3184840.94528094), (-130581.6717675929 3184840.94528094, -130595.7679224592 3184859.063409577))"
27695.0,29257.0,0.52,0.018,5196.917834781902,"MULTILINESTRING ((-130299.8204621964 3184832.993224534, -130345.2552265732 3184840.309573992), (-130299.8204621964 3184832.993224534, -130284.4933484389 3184829.10219475), (-130345.2552265732 3184840.309573992, -130375.5886477878 3184845.073171159), (-130284.4933484389 3184589.10219475, -130254.4933484389 3184589.10219475), (-130284.4933484389 3184589.10219475, -130284.4933484389 3184649.10219475), (-130254.4933484389 3184589.10219475, -130224.4933484389 3184589.10219475), (-130224.4933484389 3184589.10219475, -130194.4933484389 3184589.10219475), (-130284.4933484389 3184649.10219475, -130254.4933484389 3184649.10219475), (-130254.4933484389 3184649.10219475, -130224.4933484389 3184709.10219475), (-130224.4933484389 3184709.10219475, -130224.4933484389 3184739.10219475), (-130254.4933484389 3184739.10219475, -130224.4933484389 3184739.10219475), (-130254.4933484389 3184739.10219475, -130254.4933484389 3184769.10219475), (-130254.4933484389 3184769.10219475, -130254.4933484389 3184799.10219475), (-130284.4933484389 3184799.10219475, -130284.4933484389 3184829.10219475), (-130284.4933484389 3184799.10219475, -130254.4933484389 3184799.10219475))"
27700.0,27695.0,0.221,0.055,2205.49387929876,"MULTILINESTRING ((-130375.5886477878 3184845.073171159, -130408.7286281824 3184845.189929117), (-130408.7286281824 3184845.189929117, -130441.0535574835 3184859.621096513), (-130441.0535574835 3184859.621096513, -130508.4060734284 3184859.146518223), (-130508.4060734284 3184859.146518223, -130555.7998663407 3184859.867190164), (-130555.7998663407 3184859.867190164, -130589.4840994063 3184874.136667917))"
32753.0,23138.0,1.011,0.075,10111.81014006766,"MULTILINESTRING ((-149134.0121369395 3173218.991377274, -149173.4512588143 3173225.626359557), (-149134.0121369395 3173218.991377274, -149093.5214177693 3173231.14667616), (-149239.9420507081 3173328.254991217, -149266.7431948838 3173320.681501257), (-149239.9420507081 3173328.254991217, -149213.4238640516 3173285.386210763), (-148664.847841156 3172907.361612868, -149027.1609161337 3173206.262765346), (-148664.847841156 3172907.361612868, -148616.0582988206 3172882.156990816), (-149027.1609161337 3173206.262765346, -149064.0592492289 3173238.819635325), (-149064.0592492289 3173238.819635325, -149093.5214177693 3173231.14667616), (-149173.4512588143 3173225.626359557, -149199.2635157287 3173252.598309109), (-149199.2635157287 3173252.598309109, -149213.4238640516 3173285.386210763), (-149297.7766440366 3173294.890776664, -149333.9512380426 3173295.2758378), (-149297.7766440366 3173294.890776664, -149266.7431948838 3173320.681501257), (-148616.0582988206 3172882.156990816, -148586.0582988206 3172882.156990816), (-148586.0582988206 3172882.156990816, -148526.0582988206 3172882.156990816))"
21672.0,21954.0,0.804,0.545,8036.300583056731,"MULTILINESTRING ((-150185.7399112445 3211533.034172303, -150134.7377419811 3211498.717709337), (-149471.7245443428 3211648.297708084, -149513.4632474131 3211623.050025993), (-149513.4632474131 3211623.050025993, -149646.0039120362 3211609.205559278), (-149646.0039120362 3211609.205559278, -149703.1867133174 3211614.982998134), (-149703.1867133174 3211614.982998134, -149803.0051073676 3211621.759095266), (-149803.0051073676 3211621.759095266, -149847.3845083856 3211634.045380882), (-149847.3845083856 3211634.045380882, -149880.8903605671 3211615.410911974), (-149880.8903605671 3211615.410911974, -149909.941016985 3211578.922822209), (-149909.941016985 3211578.922822209, -149962.9580924647 3211531.171531585), (-149962.9580924647 3211531.171531585, -150011.1659129882 3211492.017241462), (-150011.1659129882 3211492.017241462, -150054.58764469 3211470.88471035), (-150054.58764469 3211470.88471035, -150089.4975501076 3211479.921736931), (-150089.4975501076 3211479.921736931, -150134.7377419811 3211498.717709337))"
21942.0,21930.0,0.46,0.069,4602.0991588939305,"MULTILINESTRING ((-148577.3209311413 3211219.224851322, -148612.2029339796 3211232.813926339), (-148612.2029339796 3211232.813926339, -148640.7939831759 3211247.508244586), (-148640.7939831759 3211247.508244586, -148684.3322178702 3211274.547692769), (-148684.3322178702 3211274.547692769, -148715.5083999921 3211287.534850301), (-148715.5083999921 3211287.534850301, -148739.5920477121 3211307.848038915), (-148739.5920477121 3211307.848038915, -148763.5665781975 3211336.597527056), (-148763.5665781975 3211336.597527056, -148788.9730077474 3211377.462142661), (-148788.9730077474 3211377.462142661, -148808.7146892959 3211411.700821251), (-148808.7146892959 3211411.700821251, -148843.6161626011 3211434.271850065), (-148843.6161626011 3211434.271850065, -148892.9762334556 3211450.410727171), (-148892.9762334556 3211450.410727171, -148924.3150088819 3211469.609650474), (-148924.3150088819 3211469.609650474, -148929.6629461936 3211485.633902782))"
23402.0,25945.0,0.345,0.033,3454.36849343153,"MULTILINESTRING ((-136372.6762841017 3170976.349682715, -136343.6574519496 3170948.960374309), (-136372.6762841017 3170976.349682715, -136420.7345694815 3170999.637677407), (-136420.7345694815 3170999.637677407, -136457.0087122753 3171014.528926526), (-136457.0087122753 3171014.528926526, -136485.5790577163 3171034.230465503), (-136485.5790577163 3171034.230465503, -136509.6395402046 3171057.404846563), (-136509.6395402046 3171057.404846563, -136536.8845474193 3171073.343852363), (-136536.8845474193 3171073.343852363, -136576.3782549199 3171082.164537882), (-136576.3782549199 3171082.164537882, -136605.8972406265 3171092.631464044), (-136343.6574519496 3170948.960374309, -136382.4980263291 3170939.214224783))"
23412.0,23402.0,0.523,0.324,5228.450361686389,"MULTILINESTRING ((-136382.4980263291 3170939.214224783, -136415.037599193 3170939.782536774), (-136415.037599193 3170939.782536774, -136462.3216718059 3170948.982005692), (-136462.3216718059 3170948.982005692, -136527.6032649341 3170960.409660959), (-136527.6032649341 3170960.409660959, -136631.1255066838 3170971.586345257), (-136631.1255066838 3170971.586345257, -136676.6496453218 3170980.732858058), (-136676.6496453218 3170980.732858058, -136712.1853344475 3170988.509921313), (-136712.1853344475 3170988.509921313, -136767.8089491479 3171003.728341482), (-136767.8089491479 3171003.728341482, -136818.5352353858 3171005.38650165), (-136818.5352353858 3171005.38650165, -136875.3478490473 3170988.380227061), (-136875.3478490473 3170988.380227061, -136894.3533013513 3170979.700528952))"
23383.0,24516.0,0.249,0.159,2494.39560677515,"MULTILINESTRING ((-135593.3508037962 3172237.593679499, -135569.4028325857 3172218.280460169), (-135569.4028325857 3172218.280460169, -135511.5028655794 3172178.008192434), (-135511.5028655794 3172178.008192434, -135482.2887313359 3172154.077591436), (-135482.2887313359 3172154.077591436, -135451.3153625808 3172130.060149788), (-135451.3153625808 3172130.060149788, -135423.1916944501 3172121.696448565), (-135423.1916944501 3172121.696448565, -135383.2354160865 3172111.699002239))"
23389.0,23383.0,0.432,0.191,4316.69580902683,"MULTILINESTRING ((-135593.3508037962 3172237.593679499, -135690.0680895895 3172125.714078602), (-135690.0680895895 3172125.714078602, -135697.6251225189 3172080.414474449), (-135697.6251225189 3172080.414474449, -135717.4056234668 3172011.532173573), (-135717.4056234668 3172011.532173573, -135735.6715086996 3171950.148825635), (-135735.6715086996 3171950.148825635, -135742.929619502 3171917.129417446), (-135742.929619502 3171917.129417446, -135748.2015781578 3171865.694723914))"
23391.0,23389.0,0.074,0.207,742.41130358251,"MULTILINESTRING ((-135748.2015781578 3171865.694723914, -135751.8715021193 3171813.276905669), (-135751.8715021193 3171813.276905669, -135753.0227498461 3171791.627615644))"
23398.0,23391.0,0.574,0.248,5735.701603441939,"MULTILINESTRING ((-135753.0227498461 3171791.627615644, -135760.217305107 3171758.197285526), (-135760.217305107 3171758.197285526, -135778.5424659653 3171729.619104513), (-136045.2271956457 3171410.81930529, -136019.5567231516 3171437.726245175), (-136045.2271956457 3171410.81930529, -136097.8087090157 3171339.525803096), (-135884.8415203433 3171587.2651, -135829.1554502533 3171657.481248899), (-135884.8415203433 3171587.2651, -135952.4488930837 3171509.482922747), (-135952.4488930837 3171509.482922747, -136019.5567231516 3171437.726245175), (-135778.5424659653 3171729.619104513, -135829.1554502533 3171657.481248899))"
23389.0,33052.0,0.561,0.016,5608.8633072113635,"MULTILINESTRING ((-135931.6358273259 3172101.807524499, -135901.6358273259 3172101.807524499), (-135931.6358273259 3172101.807524499, -135991.6358273259 3172161.807524499), (-135901.6358273259 3172101.807524499, -135880.2360625651 3172060.497897926), (-135777.4976728197 3171888.485032634, -135748.2015781578 3171865.694723914), (-135777.4976728197 3171888.485032634, -135815.6650927901 3171909.405204528), (-135815.6650927901 3171909.405204528, -135851.3712633951 3171927.536386737), (-135991.6358273259 3172161.807524499, -135961.6358273259 3172191.807524499), (-135851.3712633951 3171927.536386737, -135878.331122948 3171955.26647116), (-135961.6358273259 3172191.807524499, -135901.6358273259 3172191.807524499), (-135901.6358273259 3172191.807524499, -135871.6358273259 3172191.807524499), (-135878.331122948 3171955.26647116, -135872.0231016286 3171988.119486049), (-135872.0231016286 3171988.119486049, -135876.6394209294 3172019.990952342), (-135876.6394209294 3172019.990952342, -135880.2360625651 3172060.497897926))"
23452.0,33153.0,0.457,0.003,4565.8648449498605,"MULTILINESTRING ((-134132.4233892447 3173239.843044654, -134189.2929354582 3173212.244711345), (-134189.2929354582 3173212.244711345, -134183.5470666556 3173173.67606594), (-134183.5470666556 3173173.67606594, -134187.433303523 3173129.043079727), (-134187.433303523 3173129.043079727, -134198.609900911 3173100.047921739), (-134198.609900911 3173100.047921739, -134233.2518597812 3173086.444202176), (-134233.2518597812 3173086.444202176, -134268.5789249013 3173060.886376435), (-134268.5789249013 3173060.886376435, -134297.8375082553 3173044.393932552), (-134297.8375082553 3173044.393932552, -134329.5136191317 3173025.146718044), (-134329.5136191317 3173025.146718044, -134357.1947778463 3173007.250482506), (-134357.1947778463 3173007.250482506, -134394.998912346 3172991.64373588), (-134394.998912346 3172991.64373588, -134434.8971424283 3172966.560280284), (-134434.8971424283 3172966.560280284, -134438.3147022557 3172964.415634199))"
33139.0,23452.0,0.379,0.02,3785.32191271328,"MULTILINESTRING ((-134438.3147022557 3172964.415634199, -134474.0654642041 3172953.929521661), (-134474.0654642041 3172953.929521661, -134521.0053087695 3172940.612385665), (-134521.0053087695 3172940.612385665, -134537.1974182686 3172934.657150889), (-134537.1974182686 3172934.657150889, -134611.3110553781 3172909.358825427), (-134611.3110553781 3172909.358825427, -134663.1956100353 3172894.62477627), (-134663.1956100353 3172894.62477627, -134697.6155886621 3172879.17949626), (-134697.6155886621 3172879.17949626, -134749.2046071652 3172859.575527567), (-134749.2046071652 3172859.575527567, -134732.4233892447 3172849.843044654), (-134732.4233892447 3172819.843044654, -134732.4233892447 3172849.843044654))"
23452.0,25906.0,0.285,0.017,2852.6736473633,"MULTILINESTRING ((-134438.3147022557 3172964.415634199, -134452.0487829982 3172927.368238949), (-134452.0487829982 3172927.368238949, -134451.0714794027 3172896.758866074), (-134451.0714794027 3172896.758866074, -134418.8082345484 3172874.381146073), (-134418.8082345484 3172874.381146073, -134379.8525565709 3172877.014729628), (-134379.8525565709 3172877.014729628, -134338.3895243894 3172885.118383553), (-134338.3895243894 3172885.118383553, -134314.3839057518 3172914.121050071), (-134314.3839057518 3172914.121050071, -134274.7080521605 3172940.282836678))"
22610.0,33168.0,0.538,0.031,5384.987820137531,"MULTILINESTRING ((-161504.2468309549 3168584.628106744, -161497.0953107249 3168559.891847981), (-161504.2468309549 3168584.628106744, -161504.2468309549 3168614.628106744), (-161504.2468309549 3168614.628106744, -161504.2468309549 3168674.628106744), (-161094.9237415566 3168603.607511056, -161196.4748812196 3168562.086651861), (-161196.4748812196 3168562.086651861, -161252.9380663219 3168529.014553644), (-161252.9380663219 3168529.014553644, -161318.158208391 3168529.215448668), (-161318.158208391 3168529.215448668, -161414.4146844286 3168540.411511417), (-161414.4146844286 3168540.411511417, -161458.9874348762 3168546.670366131), (-161458.9874348762 3168546.670366131, -161497.0953107249 3168559.891847981))"
22449.0,22353.0,0.574,0.047,5738.31003143402,"MULTILINESTRING ((-141206.6636151787 3168920.947770232, -141210.9710842725 3168878.527241684), (-141210.9710842725 3168878.527241684, -141187.9380657694 3168821.619072281), (-141187.9380657694 3168821.619072281, -141175.5345578608 3168788.442523314), (-141175.5345578608 3168788.442523314, -141145.2657436954 3168741.824112801), (-141145.2657436954 3168741.824112801, -141095.5380863337 3168695.44772803), (-141095.5380863337 3168695.44772803, -141049.7020765752 3168671.868076105), (-141049.7020765752 3168671.868076105, -141007.70111263 3168653.900291564), (-141007.70111263 3168653.900291564, -140976.2492750646 3168626.625191863), (-140976.2492750646 3168626.625191863, -140939.0939425931 3168600.212717571), (-140939.0939425931 3168600.212717571, -140909.3361425789 3168589.000429301), (-140909.3361425789 3168589.000429301, -140897.8348561218 3168559.604527756), (-140897.8348561218 3168559.604527756, -140885.4970290762 3168508.70180107))"
