,Cost,ID1,ID2,Length,geometry,Type,C1,C2
0,62307.50835073714,28199,33916,5883.890279501641,"LINESTRING (-137418.7263762503 3170812.109946193, -137135.5813136974 3171012.462431987, -137096.0252050009 3171002.297665626, -137047.0633052212 3170990.282152226, -137000.7511970037 3170978.297917672, -136951.212003679 3170980.477681248, -136932.9117541928 3171105.051331066, -137239.3251744154 3171251.150793957, -137291.7980471442 3171424.482117026, -137223.4685090836 3171748.543738562, -137054.0178501704 3172048.769195422, -136967.8236324566 3172344.407572724, -136884.4820254064 3172674.80248967, -136873.8413981805 3173030.318073406, -136812.0890055688 3173333.682961728, -136791.4201766511 3173644.835451199, -136565.0627663737 3173747.971339319, -136655.611001839 3174029.22865059, -136707.0638907436 3174154.697352376, -136895.6834393893 3174316.818734619, -136996.6794627165 3174335.753274533, -137251.5060664937 3174168.936709404, -137560.2700784217 3174171.341407652, -137897.1629270515 3174115.794001069, -138294.4482861162 3173999.114979651)",S-C,28.0,S1
0,37128.05361808167,31153,33917,3712.8053618081663,"LINESTRING (-138471.5289398742 3170437.407370409, -138501.5289398742 3170467.407370409, -138501.5289398742 3170497.407370409, -138531.5289398742 3170497.407370409, -138561.5289398742 3170497.407370409, -138591.5289398742 3170527.407370409, -138621.5289398742 3170527.407370409, -138626.751549945 3170538.630223359, -138615.5608708472 3170575.936389973, -138657.0993955225 3170635.841414559, -138988.407522826 3170879.666003552, -138755.0157438502 3171059.153508645, -138599.1070752793 3171316.648353746, -138659.4674407504 3171591.632409614, -138572.7042689835 3171856.511520709, -138495.7971768451 3172051.66335744, -138613.1367632281 3172307.478599756, -138768.2856048302 3172620.718026553, -139076.1948057697 3172664.037531092, -139321.7477899005 3172834.293343353, -139591.0382454418 3173082.403744971)",S-C,28.0,S2
0,96250.0058978275,31153,33918,6470.880685907035,"LINESTRING (-138471.5289398742 3170437.407370409, -138501.5289398742 3170467.407370409, -138501.5289398742 3170497.407370409, -138531.5289398742 3170497.407370409, -138561.5289398742 3170497.407370409, -138591.5289398742 3170527.407370409, -138621.5289398742 3170527.407370409, -138671.2004155965 3170595.672548381, -138671.2004155965 3170895.672548381, -138671.2004155965 3171195.672548381, -138671.2004155965 3171495.672548381, -138971.2004155965 3171795.672548381, -139271.2004155965 3172095.672548381, -139571.2004155965 3172395.672548381, -139871.2004155965 3172695.672548381, -139871.2004155965 3172995.672548381, -140171.2004155965 3173295.672548381, -140471.2004155965 3173595.672548381, -140771.2004155965 3173595.672548381, -141071.2004155965 3173895.672548381, -141371.2004155965 3173895.672548381, -141671.2004155965 3173895.672548381, -141971.2004155965 3173895.672548381, -142271.2004155965 3174195.672548381, -142562.1278144935 3174451.623468282)",S-C,28.0,S3
0,95550.9076669322,31193,33915,6307.920206766827,"LINESTRING (-143704.4177435751 3176100.485450366, -143771.2004155965 3175995.672548381, -143471.2004155965 3175695.672548381, -143171.2004155965 3175395.672548381, -142871.2004155965 3175095.672548381, -142571.2004155965 3174795.672548381, -142271.2004155965 3174795.672548381, -141971.2004155965 3174795.672548381, -141671.2004155965 3174495.672548381, -141371.2004155965 3174195.672548381, -141071.2004155965 3173895.672548381, -140771.2004155965 3173595.672548381, -140471.2004155965 3173595.672548381, -140171.2004155965 3173595.672548381, -139871.2004155965 3173295.672548381, -139571.2004155965 3172995.672548381, -139271.2004155965 3172695.672548381, -139126.9378365643 3172413.698669162)",S-C,29.0,S0
0,92559.43908172021,31193,33916,6857.899072636004,"LINESTRING (-143704.4177435751 3176100.485450366, -143771.2004155965 3175995.672548381, -143471.2004155965 3175695.672548381, -143171.2004155965 3175395.672548381, -142871.2004155965 3175095.672548381, -142571.2004155965 3174795.672548381, -142271.2004155965 3174795.672548381, -141971.2004155965 3174795.672548381, -141671.2004155965 3174495.672548381, -141371.2004155965 3174195.672548381, -141071.2004155965 3173895.672548381, -140771.2004155965 3173595.672548381, -140471.2004155965 3173595.672548381, -140162.0911066802 3173821.054125045, -139951.5846229912 3173750.223937539, -139847.4698951047 3173724.574579144, -139562.1566178834 3173583.941730012, -139245.987406402 3173599.966470746, -139212.4234199493 3173622.759132083, -139002.7748119451 3173718.121332337, -138808.0345751005 3173953.709087758, -138660.9876237065 3173979.976775982, -138294.4482861162 3173999.114979651)",S-C,29.0,S1
0,82473.21322256631,31193,33917,5494.757247144656,"LINESTRING (-143704.4177435751 3176100.485450366, -143771.2004155965 3175995.672548381, -143471.2004155965 3175695.672548381, -143171.2004155965 3175395.672548381, -142871.2004155965 3175095.672548381, -142571.2004155965 3174795.672548381, -142271.2004155965 3174795.672548381, -141971.2004155965 3174795.672548381, -141671.2004155965 3174495.672548381, -141371.2004155965 3174195.672548381, -141071.2004155965 3173895.672548381, -140771.2004155965 3173595.672548381, -140471.2004155965 3173595.672548381, -140171.2004155965 3173595.672548381, -139871.2004155965 3173295.672548381, -139591.0382454418 3173082.403744971)",S-C,29.0,S2
0,33426.76329509926,31193,33918,2166.3105819779644,"LINESTRING (-143704.4177435751 3176100.485450366, -143771.2004155965 3175995.672548381, -143471.2004155965 3175695.672548381, -143171.2004155965 3175395.672548381, -142871.2004155965 3175095.672548381, -142871.2004155965 3174795.672548381, -142571.2004155965 3174495.672548381, -142562.1278144935 3174451.623468282)",S-C,29.0,S3
0,87353.95118515205,31193,33919,5720.448880316121,"LINESTRING (-143704.4177435751 3176100.485450366, -143771.2004155965 3176295.672548381, -143471.2004155965 3176595.672548381, -143471.2004155965 3176895.672548381, -143171.2004155965 3177195.672548381, -142871.2004155965 3177495.672548381, -142571.2004155965 3177795.672548381, -142571.2004155965 3178095.672548381, -142271.2004155965 3178395.672548381, -142271.2004155965 3178695.672548381, -142271.2004155965 3178995.672548381, -142271.2004155965 3179295.672548381, -142271.2004155965 3179595.672548381, -142271.2004155965 3179895.672548381, -142271.2004155965 3180195.672548381, -142571.2004155965 3180495.672548381, -142271.2004155965 3180795.672548381, -142225.6625889141 3180932.603712562)",S-C,29.0,S4
0,63754.457180539466,23652,33918,5238.033126355603,"LINESTRING (-146852.908055027 3177103.73829129, -146807.3432241227 3177106.379622032, -146769.2672073231 3177112.031277795, -146738.0997323838 3177117.093708361, -146529.8685105672 3177042.16552435, -146275.7068222084 3176890.508763597, -145978.7308096414 3176734.36378315, -145891.1912473607 3176710.373650928, -145601.1142500238 3176570.900060419, -145272.0245799593 3176571.274446353, -145026.7931945313 3176474.537825192, -144760.7712981597 3176306.481853486, -144499.6657949126 3176171.02204487, -144269.7146431 3175982.204941878, -144071.2004155965 3175695.672548381, -143771.2004155965 3175395.672548381, -143471.2004155965 3175095.672548381, -143171.2004155965 3174795.672548381, -142871.2004155965 3174495.672548381, -142562.1278144935 3174451.623468282)",S-C,30.0,S3
0,106606.49483825533,23692,33919,6782.721007404811,"LINESTRING (-146675.2036853574 3177613.053043539, -146654.189565197 3177629.286007541, -146598.0864676929 3177679.613474153, -146171.2004155965 3177795.672548381, -145871.2004155965 3178095.672548381, -145571.2004155965 3177795.672548381, -145271.2004155965 3177795.672548381, -144971.2004155965 3177795.672548381, -144671.2004155965 3177795.672548381, -144371.2004155965 3178095.672548381, -144371.2004155965 3178395.672548381, -144371.2004155965 3178695.672548381, -144371.2004155965 3178995.672548381, -144071.2004155965 3179295.672548381, -143771.2004155965 3179295.672548381, -143471.2004155965 3179595.672548381, -143171.2004155965 3179595.672548381, -142871.2004155965 3179895.672548381, -142571.2004155965 3180195.672548381, -142571.2004155965 3180495.672548381, -142271.2004155965 3180795.672548381, -142225.6625889141 3180932.603712562)",S-C,30.0,S4
0,71459.67978186611,23698,33918,5892.000566359291,"LINESTRING (-147053.1318709163 3177437.385633672, -147087.659461344 3177399.149909054, -147116.2700724786 3177381.328326618, -147109.0107855565 3177295.090928935, -147103.6337996899 3177180.516833246, -147088.0329268311 3177149.542552886, -147089.0662606574 3177104.830758078, -146994.1219639132 3177134.321934818, -146980.9578977548 3177171.319457035, -146948.1088045074 3177170.982944562, -146852.908055027 3177103.73829129, -146807.3432241227 3177106.379622032, -146769.2672073231 3177112.031277795, -146738.0997323838 3177117.093708361, -146529.8685105672 3177042.16552435, -146275.7068222084 3176890.508763597, -145978.7308096414 3176734.36378315, -145891.1912473607 3176710.373650928, -145601.1142500238 3176570.900060419, -145272.0245799593 3176571.274446353, -145026.7931945313 3176474.537825192, -144760.7712981597 3176306.481853486, -144499.6657949126 3176171.02204487, -144269.7146431 3175982.204941878, -144071.2004155965 3175695.672548381, -143771.2004155965 3175395.672548381, -143471.2004155965 3175095.672548381, -143171.2004155965 3174795.672548381, -142871.2004155965 3174495.672548381, -142562.1278144935 3174451.623468282)",S-C,31.0,S3
0,114683.89728654138,31290,33919,7155.030588030396,"LINESTRING (-147172.6738823896 3178213.07577988, -147172.6738823896 3178183.07577988, -146771.2004155965 3178095.672548381, -146471.2004155965 3178095.672548381, -146171.2004155965 3178095.672548381, -145871.2004155965 3178095.672548381, -145571.2004155965 3177795.672548381, -145271.2004155965 3177795.672548381, -144971.2004155965 3177795.672548381, -144671.2004155965 3177795.672548381, -144371.2004155965 3178095.672548381, -144371.2004155965 3178395.672548381, -144371.2004155965 3178695.672548381, -144371.2004155965 3178995.672548381, -144071.2004155965 3179295.672548381, -143771.2004155965 3179295.672548381, -143471.2004155965 3179595.672548381, -143171.2004155965 3179595.672548381, -142871.2004155965 3179895.672548381, -142571.2004155965 3180195.672548381, -142571.2004155965 3180495.672548381, -142271.2004155965 3180795.672548381, -142225.6625889141 3180932.603712562)",S-C,31.0,S4
0,29663.69544080746,27677,33915,2171.5876806152246,"LINESTRING (-140020.0139927823 3170840.319010152, -140060.4294269337 3170835.79226332, -140084.2900776879 3170915.091892692, -140105.9977973345 3170955.330145271, -140125.7061514674 3171004.070005272, -140160.5935123904 3171055.15385594, -140160.165646844 3171121.800905878, -140194.6036398193 3171214.36528723, -139871.2004155965 3171495.672548381, -139871.2004155965 3171795.672548381, -139571.2004155965 3172095.672548381, -139271.2004155965 3172395.672548381, -139126.9378365643 3172413.698669162)",S-C,32.0,S0
0,44630.07587544738,27677,33916,4422.339433486249,"LINESTRING (-140020.0139927823 3170840.319010152, -140060.4294269337 3170835.79226332, -140084.2900776879 3170915.091892692, -140105.9977973345 3170955.330145271, -140125.7061514674 3171004.070005272, -140160.5935123904 3171055.15385594, -140160.165646844 3171121.800905878, -140194.6036398193 3171214.36528723, -140248.4403447095 3171255.044880085, -140316.8793905107 3171308.583106776, -140281.6826904623 3171335.510916885, -140258.7941763194 3171398.628905402, -140228.1773080115 3171434.292599345, -140198.317508666 3171466.373414618, -140192.2594544543 3171505.879632888, -140159.8598470537 3171564.648595917, -140158.7642309659 3171594.83516266, -140185.8357146096 3171609.273154707, -140257.7482211709 3171610.369171612, -140293.1915717997 3171661.360482397, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971, -139438.4521059704 3173263.881034977, -139205.2426342385 3173480.444598086, -139199.3098015415 3173486.005800632, -139002.7748119451 3173718.121332337, -138808.0345751005 3173953.709087758, -138660.9876237065 3173979.976775982, -138294.4482861162 3173999.114979651)",S-C,32.0,S1
0,27733.07257311041,27677,33917,2732.6391032525507,"LINESTRING (-140020.0139927823 3170840.319010152, -140060.4294269337 3170835.79226332, -140084.2900776879 3170915.091892692, -140105.9977973345 3170955.330145271, -140125.7061514674 3171004.070005272, -140160.5935123904 3171055.15385594, -140160.165646844 3171121.800905878, -140194.6036398193 3171214.36528723, -140248.4403447095 3171255.044880085, -140316.8793905107 3171308.583106776, -140281.6826904623 3171335.510916885, -140258.7941763194 3171398.628905402, -140228.1773080115 3171434.292599345, -140198.317508666 3171466.373414618, -140192.2594544543 3171505.879632888, -140159.8598470537 3171564.648595917, -140158.7642309659 3171594.83516266, -140185.8357146096 3171609.273154707, -140257.7482211709 3171610.369171612, -140293.1915717997 3171661.360482397, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971)",S-C,32.0,S2
0,75789.71719127036,27677,33918,5801.513193826156,"LINESTRING (-140020.0139927823 3170840.319010152, -140060.4294269337 3170835.79226332, -140084.2900776879 3170915.091892692, -140105.9977973345 3170955.330145271, -140125.7061514674 3171004.070005272, -140160.5935123904 3171055.15385594, -140160.165646844 3171121.800905878, -140194.6036398193 3171214.36528723, -140248.4403447095 3171255.044880085, -140316.8793905107 3171308.583106776, -140281.6826904623 3171335.510916885, -140258.7941763194 3171398.628905402, -140228.1773080115 3171434.292599345, -140198.317508666 3171466.373414618, -140192.2594544543 3171505.879632888, -140159.8598470537 3171564.648595917, -140158.7642309659 3171594.83516266, -140185.8357146096 3171609.273154707, -140257.7482211709 3171610.369171612, -140293.1915717997 3171661.360482397, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139871.2004155965 3172995.672548381, -140171.2004155965 3173295.672548381, -140471.2004155965 3173595.672548381, -140771.2004155965 3173595.672548381, -141071.2004155965 3173895.672548381, -141371.2004155965 3173895.672548381, -141671.2004155965 3173895.672548381, -141971.2004155965 3173895.672548381, -142271.2004155965 3174195.672548381, -142562.1278144935 3174451.623468282)",S-C,32.0,S3
0,81292.95000107794,31379,33919,4848.212056017003,"LINESTRING (-146539.6590617808 3181704.858823911, -146471.2004155965 3181695.672548381, -146171.2004155965 3181395.672548381, -145871.2004155965 3181095.672548381, -145571.2004155965 3181395.672548381, -145271.2004155965 3181395.672548381, -144971.2004155965 3181395.672548381, -144671.2004155965 3181395.672548381, -144371.2004155965 3181395.672548381, -144071.2004155965 3181395.672548381, -143771.2004155965 3181395.672548381, -143471.2004155965 3181395.672548381, -143171.2004155965 3181395.672548381, -142871.2004155965 3181395.672548381, -142571.2004155965 3181095.672548381, -142225.6625889141 3180932.603712562)",S-C,33.0,S4
0,103991.72659968058,31379,33920,6508.575987624438,"LINESTRING (-146539.6590617808 3181704.858823911, -146629.6590617808 3181704.85882391, -146471.2004155965 3181995.672548381, -146171.2004155965 3182295.672548381, -145871.2004155965 3182295.672548381, -145571.2004155965 3182595.672548381, -145271.2004155965 3182895.672548381, -144971.2004155965 3183195.672548381, -144671.2004155965 3183195.672548381, -144371.2004155965 3183495.672548381, -144071.2004155965 3183495.672548381, -143771.2004155965 3183495.672548381, -143471.2004155965 3183795.672548381, -143171.2004155965 3184095.672548381, -142871.2004155965 3184395.672548381, -142571.2004155965 3184695.672548381, -142271.2004155965 3184995.672548381, -141971.2004155965 3184995.672548381, -141630.3098905233 3185047.133506445)",S-C,33.0,S5
0,35427.59486914159,22387,33915,2895.486056946114,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -139871.2004155965 3171795.672548381, -139571.2004155965 3172095.672548381, -139271.2004155965 3172395.672548381, -139126.9378365643 3172413.698669162)",S-C,35.0,S0
0,47915.41631460234,22387,33916,4751.061494438179,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971, -139438.4521059704 3173263.881034977, -139205.2426342385 3173480.444598086, -139199.3098015415 3173486.005800632, -139002.7748119451 3173718.121332337, -138808.0345751005 3173953.709087758, -138660.9876237065 3173979.976775982, -138294.4482861162 3173999.114979651)",S-C,35.0,S1
0,31018.413012265373,22387,33917,3061.3611642044807,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971)",S-C,35.0,S2
0,79075.05763042533,22387,33918,6130.235254778086,"LINESTRING (-141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139871.2004155965 3172995.672548381, -140171.2004155965 3173295.672548381, -140471.2004155965 3173595.672548381, -140771.2004155965 3173595.672548381, -141071.2004155965 3173895.672548381, -141371.2004155965 3173895.672548381, -141671.2004155965 3173895.672548381, -141971.2004155965 3173895.672548381, -142271.2004155965 3174195.672548381, -142562.1278144935 3174451.623468282)",S-C,35.0,S3
0,62265.56673527384,22510,33915,4858.419477849433,"LINESTRING (-142739.2622758995 3170716.399022244, -142431.1637809434 3171012.322502769, -142397.5444016969 3171074.629829915, -142366.3593957255 3171091.278881416, -142346.355278341 3171114.937936408, -142333.9260045241 3171155.019908313, -142318.1794001815 3171198.487251901, -142271.9317466459 3171257.104438113, -142122.5340848563 3171286.472801509, -141883.3314165971 3171109.749527381, -141892.3999759139 3171058.783640646, -141925.6193037626 3170971.214844909, -141917.1648820798 3170908.794326136, -141900.1639498583 3170936.470674881, -141848.1533164563 3170970.440467057, -141812.634007077 3170984.876461293, -141761.184431048 3171029.873510488, -141715.6307904579 3171046.782311035, -141682.616878284 3171051.426341685, -141641.5706592137 3171048.267904804, -141584.3662211689 3171047.707625847, -141522.0371987282 3171018.083033902, -141501.8580554813 3171007.073561238, -141473.2194792086 3170983.134515156, -141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -139871.2004155965 3171795.672548381, -139571.2004155965 3172095.672548381, -139271.2004155965 3172395.672548381, -139126.9378365643 3172413.698669162)",S-C,36.0,S0
0,74753.38818073459,22510,33916,6713.994915341497,"LINESTRING (-142739.2622758995 3170716.399022244, -142431.1637809434 3171012.322502769, -142397.5444016969 3171074.629829915, -142366.3593957255 3171091.278881416, -142346.355278341 3171114.937936408, -142333.9260045241 3171155.019908313, -142318.1794001815 3171198.487251901, -142271.9317466459 3171257.104438113, -142122.5340848563 3171286.472801509, -141883.3314165971 3171109.749527381, -141892.3999759139 3171058.783640646, -141925.6193037626 3170971.214844909, -141917.1648820798 3170908.794326136, -141900.1639498583 3170936.470674881, -141848.1533164563 3170970.440467057, -141812.634007077 3170984.876461293, -141761.184431048 3171029.873510488, -141715.6307904579 3171046.782311035, -141682.616878284 3171051.426341685, -141641.5706592137 3171048.267904804, -141584.3662211689 3171047.707625847, -141522.0371987282 3171018.083033902, -141501.8580554813 3171007.073561238, -141473.2194792086 3170983.134515156, -141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971, -139438.4521059704 3173263.881034977, -139205.2426342385 3173480.444598086, -139199.3098015415 3173486.005800632, -139002.7748119451 3173718.121332337, -138808.0345751005 3173953.709087758, -138660.9876237065 3173979.976775982, -138294.4482861162 3173999.114979651)",S-C,36.0,S1
0,57856.38487839762,22510,33917,5024.2945851078,"LINESTRING (-142739.2622758995 3170716.399022244, -142431.1637809434 3171012.322502769, -142397.5444016969 3171074.629829915, -142366.3593957255 3171091.278881416, -142346.355278341 3171114.937936408, -142333.9260045241 3171155.019908313, -142318.1794001815 3171198.487251901, -142271.9317466459 3171257.104438113, -142122.5340848563 3171286.472801509, -141883.3314165971 3171109.749527381, -141892.3999759139 3171058.783640646, -141925.6193037626 3170971.214844909, -141917.1648820798 3170908.794326136, -141900.1639498583 3170936.470674881, -141848.1533164563 3170970.440467057, -141812.634007077 3170984.876461293, -141761.184431048 3171029.873510488, -141715.6307904579 3171046.782311035, -141682.616878284 3171051.426341685, -141641.5706592137 3171048.267904804, -141584.3662211689 3171047.707625847, -141522.0371987282 3171018.083033902, -141501.8580554813 3171007.073561238, -141473.2194792086 3170983.134515156, -141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140292.3862274893 3171696.661439226, -140279.6522369255 3171738.326939646, -140174.4082782762 3171975.612546174, -140033.9322668778 3172286.601043858, -139972.6720936155 3172631.478336965, -139792.7852344342 3172890.045432092, -139591.0382454418 3173082.403744971)",S-C,36.0,S2
0,95962.89010527887,22510,33918,5649.80724456094,"LINESTRING (-142739.2622758995 3170716.399022244, -142743.1425458703 3170751.823912662, -142729.7719438357 3170796.772162631, -142699.4551369063 3170829.517713062, -142666.3561752049 3170882.684227802, -142715.2467538937 3171093.195889307, -142587.7828588272 3171149.689349184, -142592.2739768379 3171147.476660287, -142571.2004155965 3171195.672548381, -142271.2004155965 3171495.672548381, -142271.2004155965 3171795.672548381, -142571.2004155965 3172095.672548381, -142871.2004155965 3172095.672548381, -143171.2004155965 3172095.672548381, -143471.2004155965 3172095.672548381, -143771.2004155965 3172395.672548381, -143771.2004155965 3172695.672548381, -143771.2004155965 3172995.672548381, -143471.2004155965 3173295.672548381, -143171.2004155965 3173595.672548381, -143171.2004155965 3173895.672548381, -142871.2004155965 3174195.672548381, -142562.1278144935 3174451.623468282)",S-C,36.0,S3
0,92526.30617067187,28439,33919,6274.088830127164,"LINESTRING (-147503.2949878501 3183422.481286661, -147462.7733772191 3183318.225586556, -147071.2004155965 3183195.672548381, -146771.2004155965 3182895.672548381, -146471.2004155965 3182595.672548381, -146171.2004155965 3182595.672548381, -145871.2004155965 3182595.672548381, -145571.2004155965 3182295.672548381, -145271.2004155965 3182295.672548381, -144971.2004155965 3182295.672548381, -144671.2004155965 3181995.672548381, -144371.2004155965 3181695.672548381, -144071.2004155965 3181695.672548381, -143771.2004155965 3181395.672548381, -143471.2004155965 3181395.672548381, -143171.2004155965 3181395.672548381, -142871.2004155965 3181395.672548381, -142571.2004155965 3181095.672548381, -142225.6625889141 3180932.603712562)",S-C,39.0,S4
0,99102.38587095219,28439,33920,6712.4941434791845,"LINESTRING (-147503.2949878501 3183422.481286661, -147462.7733772191 3183318.225586556, -147071.2004155965 3183195.672548381, -146771.2004155965 3183495.672548381, -146471.2004155965 3183495.672548381, -146171.2004155965 3183495.672548381, -145871.2004155965 3183495.672548381, -145571.2004155965 3183495.672548381, -145271.2004155965 3183495.672548381, -144971.2004155965 3183495.672548381, -144671.2004155965 3183495.672548381, -144371.2004155965 3183495.672548381, -144071.2004155965 3183495.672548381, -143771.2004155965 3183495.672548381, -143471.2004155965 3183795.672548381, -143171.2004155965 3184095.672548381, -142871.2004155965 3184395.672548381, -142571.2004155965 3184695.672548381, -142271.2004155965 3184995.672548381, -141971.2004155965 3184995.672548381, -141630.3098905233 3185047.133506445)",S-C,39.0,S5
0,113517.9526217503,31695,33919,8433.211407916546,"LINESTRING (-149423.5856515348 3182941.137548914, -149429.7978703352 3182931.708223745, -149383.6878625845 3182908.475975661, -149183.7568970628 3182845.518433024, -149080.4488826053 3182836.178027003, -148841.9599482306 3182966.558012034, -148746.689978754 3182940.703742888, -148588.6375860565 3183107.518727477, -148314.9309909735 3182963.518401224, -148116.1017280301 3182999.44619854, -147928.7856148871 3182894.573394667, -147913.0901846133 3182895.704264757, -147691.1048978601 3183107.962264173, -147558.8238469529 3183106.893208961, -147509.0309836541 3183126.573189538, -147490.3573535281 3183142.24635631, -147510.497274063 3183104.938710442, -147520.7997570029 3183074.502277822, -147502.6505151387 3183038.028444494, -147470.4462263485 3183022.807778466, -147071.2004155965 3182895.672548381, -146771.2004155965 3182895.672548381, -146471.2004155965 3182595.672548381, -146171.2004155965 3182595.672548381, -145871.2004155965 3182595.672548381, -145571.2004155965 3182295.672548381, -145271.2004155965 3182295.672548381, -144971.2004155965 3182295.672548381, -144671.2004155965 3181995.672548381, -144371.2004155965 3181695.672548381, -144071.2004155965 3181695.672548381, -143771.2004155965 3181395.672548381, -143471.2004155965 3181395.672548381, -143171.2004155965 3181395.672548381, -142871.2004155965 3181395.672548381, -142571.2004155965 3181095.672548381, -142225.6625889141 3180932.603712562)",S-C,40.0,S4
