ID,dist_from_city,HDI,Trees_cover_areas,Shrubs_cover_areas,Grassland,Cropland,Vegetation_aquatic_or_regularly_flooded,Lichen_Mosses_/_Sparse_vegetation,Bare_areas,Built_up_areas,Snow_and/or_Ice,Open_water,elevation_average,average_wealth_index,roads_extension,rivers_extension,close_to_roads_buildings_perc,proximity_to_water,GHI,DNI,TEMP,PVOUT,wind_50
1137,72,0.418559250822609,0.58,28.59,7.39,62.24,0.25,0.0,0.0,0.95,0.0,0.0,20.20638888888889,-0.2821666666666667,5.008749879668447,0.0,0,6356,5.471511363983154,4.830395221710205,25.012500762939453,4.476624965667725,4.385016918182373
1138,220,0.418559250822609,0.0,4.11,1.96,93.93,0.0,0.0,0.0,0.0,0.0,0.0,173.9777777777778,-0.09140000000000001,5.857959995361591,0.0,0,24255,5.295827865600586,4.429965496063232,24.049997329711914,4.339666843414307,4.8311448097229
114,344,0.418559250822609,3.11,2.83,15.97,78.09,0.0,0.0,0.0,0.0,0.0,0.0,14.770781893004115,-0.40549999999999997,1.0223124632918803,0.0,0,3987,5.373576641082764,4.6185383796691895,25.5,4.390999794006348,3.5946857929229736
1144,402,0.418559250822609,0.0,4.91,4.8,90.29,0.0,0.0,0.0,0.0,0.0,0.0,15.051438535309503,-0.5703333333333332,6.635643803617939,0.0,0,654,5.540769100189209,4.923846244812012,26.049999237060547,4.5042500495910645,2.7248711585998535
1146,223,0.418559250822609,0.0,5.68,0.0,94.32,0.0,0.0,0.0,0.0,0.0,0.0,258.0927960927961,-0.1888,4.329057904450832,0.0,0,23135,5.294529438018799,4.428940773010254,24.150001525878906,4.336250305175781,4.7305588722229
1147,264,0.418559250822609,0.0,19.6,58.59,3.96,0.0,0.0,7.71,0.0,0.0,10.13,-1.0,-0.45999999999999996,0.0,0.0,0,4618,5.784333229064941,5.425777912139893,25.5,4.76200008392334,5.566088676452637
1148,281,0.418559250822609,0.0,12.85,49.95,9.76,0.0,0.0,19.52,0.0,0.0,7.92,-0.7763888888888889,-0.42966666666666664,0.0,0.0,0,4862,5.777466297149658,5.414865970611572,25.46666717529297,4.753666400909424,5.50847864151001
1149,279,0.418559250822609,0.0,12.69,31.07,17.94,0.0,0.0,0.22,0.0,0.0,38.07,-1.0,-0.5783333333333334,0.0,0.0,0,5990,5.7663750648498535,5.393374919891357,25.450000762939453,4.742000102996826,5.429553031921387
1150,291,0.418559250822609,0.0,1.99,52.13,22.61,0.0,7.57,0.85,0.0,0.0,14.85,-1.0,-0.55,0.0,0.0,0,6488,5.756350040435791,5.373749732971191,25.450000762939453,4.73337459564209,5.388423919677734
1153,363,0.418559250822609,0.34,42.28,8.3,49.07,0.0,0.0,0.0,0.0,0.0,0.0,3.5307539682539684,-0.314,1.37844809999145,0.0,0,2716,5.713200569152832,5.289000034332275,25.399999618530273,4.689799785614014,5.113109588623047
1158,490,0.418559250822609,0.08,4.38,6.08,87.77,0.0,0.0,0.0,1.69,0.0,0.0,27.8,-0.43366666666666664,0.4575784751338069,0.0,0,3275,5.533142566680908,4.891499996185303,26.03333282470703,4.494666576385498,2.896090269088745
1159,346,0.418559250822609,1.28,33.67,5.04,60.01,0.0,0.0,0.0,0.0,0.0,0.0,2.787037037037037,-0.3555,1.3064679943983082,0.0,0,5103,5.718260288238525,5.303043365478516,25.42500114440918,4.695499897003174,4.9862847328186035
1163,145,0.418559250822609,1.62,3.94,15.34,79.11,0.0,0.0,0.0,0.0,0.0,0.0,19.783333333333335,-0.47274999999999995,3.0142658921893712,0.0,0,1446,5.519764423370361,4.904706001281738,25.0,4.505125045776367,4.092114448547363
1165,186,0.418559250822609,6.56,1.62,62.49,29.32,0.0,0.0,0.0,0.0,0.0,0.0,159.44059644059644,-0.438,3.0259091106298626,0.0,0,3840,5.336750030517578,4.480286121368408,23.866666793823242,4.363500118255615,3.5607471466064453
1167,376,0.418559250822609,0.35,10.5,30.4,55.34,0.94,0.0,2.46,0.0,0.0,0.0,2.2299382716049383,-0.5536666666666666,0.0,0.0,0,5269,5.72920036315918,5.3329997062683105,25.48333168029785,4.706833362579346,4.921642303466797
1168,512,0.418559250822609,1.5,4.82,6.39,87.29,0.0,0.0,0.0,0.0,0.0,0.0,28.378703703703703,-0.39849999999999997,0.0,0.0,0,2233,5.531332969665527,4.885499954223633,26.024999618530273,4.490750312805176,2.9647815227508545
1169,225,0.418559250822609,0.0,1.44,0.0,98.56,0.0,0.0,0.0,0.0,0.0,0.0,256.8787878787879,-0.4072,1.7296149561910057,0.0,0,20571,5.302000045776367,4.453537940979004,24.299999237060547,4.334500312805176,4.39530086517334
1175,182,0.418559250822609,0.71,0.4,22.75,75.63,0.0,0.1,0.0,0.4,0.0,0.0,118.8234126984127,-0.3253333333333333,6.2217745418145665,0.0,0,7290,5.338825225830078,4.4769134521484375,24.060001373291016,4.360800266265869,3.3183987140655518
